UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct,cnes,lat_ubs,lon_ubs,qtd_esc_publicas,qtd_esc_privadas,qtd_fastfood,qtd_supermercados,qtd_pracas_esporte,acesso_transporte,Faixa_Etaria_Cod,Tendencia_Obesidade,Obesidade_Ano_Anterior,Delta_Obesidade,Status,Delta_Predito
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,75.0,SP,2024,10 a 19 anos,0.0,0.0,1.0,1.33,37.0,49.33,19.0,25.33,12.0,16.0,6.0,8.0,9428992,-22.415,-47.58,3,0,2,6,41,33,0,13.576666666666668,13.933333333333332,-0.3566666666666638,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,181.0,SP,2025,10 a 19 anos,1.0,0.55,7.0,3.87,90.0,49.72,43.0,23.76,29.0,16.02,11.0,6.08,9428992,-22.415,-47.58,3,0,2,6,41,33,0,15.089999999999998,13.576666666666668,1.51333333333333,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,2.0,SP,2020,10 a 19 anos,0.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,9429115,-22.428,-47.54,0,0,0,0,3,1,0,0.0,0.0,0.0,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,64.0,SP,2021,10 a 19 anos,1.0,1.56,5.0,7.81,31.0,48.44,8.0,12.5,18.0,28.13,1.0,1.56,9429115,-22.428,-47.54,0,0,0,0,3,1,0,9.376666666666667,0.0,9.376666666666667,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,86.0,SP,2022,10 a 19 anos,2.0,2.33,1.0,1.16,55.0,63.95,13.0,15.12,9.0,10.47,6.0,6.98,9429115,-22.428,-47.54,0,0,0,0,3,1,0,12.866666666666667,9.376666666666667,3.49,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,78.0,SP,2023,10 a 19 anos,0.0,0.0,4.0,5.13,49.0,62.82,17.0,21.79,4.0,5.13,4.0,5.13,9429115,-22.428,-47.54,0,0,0,0,3,1,0,14.576666666666666,12.866666666666667,1.709999999999999,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,82.0,SP,2024,10 a 19 anos,0.0,0.0,2.0,2.44,50.0,60.98,17.0,20.73,9.0,10.98,4.0,4.88,9429115,-22.428,-47.54,0,0,0,0,3,1,0,8.860000000000001,14.576666666666666,-5.716666666666665,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,95.0,SP,2025,10 a 19 anos,1.0,1.05,2.0,2.11,59.0,62.11,15.0,15.79,13.0,13.68,5.0,5.26,9429115,-22.428,-47.54,0,0,0,0,3,1,0,9.93,8.860000000000001,1.0699999999999985,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,6.0,SP,2019,10 a 19 anos,0.0,0.0,0.0,0.0,3.0,50.0,2.0,33.33,0.0,0.0,1.0,16.67,9523200,-22.432,-47.535,0,0,0,0,1,0,0,25.0,50.0,-25.0,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,4.0,SP,2020,10 a 19 anos,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,2.0,50.0,0.0,0.0,9523200,-22.432,-47.535,0,0,0,0,1,0,0,33.333333333333336,25.0,8.333333333333336,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,25.0,SP,2021,10 a 19 anos,0.0,0.0,0.0,0.0,13.0,52.0,8.0,32.0,2.0,8.0,2.0,8.0,9523200,-22.432,-47.535,0,0,0,0,1,0,0,19.333333333333332,33.333333333333336,-14.000000000000004,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,47.0,SP,2022,10 a 19 anos,0.0,0.0,0.0,0.0,27.0,57.45,10.0,21.28,7.0,14.89,3.0,6.38,9523200,-22.432,-47.535,0,0,0,0,1,0,0,24.296666666666667,19.333333333333332,4.963333333333335,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,52.0,SP,2023,10 a 19 anos,1.0,1.92,1.0,1.92,30.0,57.69,14.0,26.92,5.0,9.62,1.0,1.92,9523200,-22.432,-47.535,0,0,0,0,1,0,0,10.836666666666666,24.296666666666667,-13.46,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,84.0,SP,2024,10 a 19 anos,1.0,1.19,1.0,1.19,55.0,65.48,17.0,20.24,7.0,8.33,3.0,3.57,9523200,-22.432,-47.535,0,0,0,0,1,0,0,10.946666666666667,10.836666666666666,0.11000000000000121,DADO HISTÓRICO,
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,73.0,SP,2025,10 a 19 anos,0.0,0.0,0.0,0.0,40.0,54.79,13.0,17.81,13.0,17.81,7.0,9.59,9523200,-22.432,-47.535,0,0,0,0,1,0,0,11.92,10.946666666666667,0.9733333333333327,DADO HISTÓRICO,
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,156.0,SP,2026,10 a 19 anos,1.0,0.64,4.0,2.56,86.0,55.13,29.0,18.59,29.0,18.59,7.0,4.49,2030462,-22.408,-47.575,5,0,7,8,62,38,0,15.237375879318503,14.17,1.0673758793185033,PREVISÃO FUTURA,1.0673758793185033
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,1.025,SP,2026,10 a 19 anos,5.0,0.49,32.0,3.12,624.0,60.88,201.0,19.61,134.0,13.07,29.0,2.83,2031922,-22.425,-47.555,4,0,4,6,30,44,0,12.179290483103335,12.826666666666666,-0.6473761835633304,PREVISÃO FUTURA,-0.6473761835633304
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,165.0,SP,2026,10 a 19 anos,0.0,0.0,6.0,3.64,78.0,47.27,43.0,26.06,30.0,18.18,8.0,4.85,2033186,-22.418,-47.585,6,0,1,5,24,29,0,17.853512021514817,17.096666666666668,0.7568453548481501,PREVISÃO FUTURA,0.7568453548481501
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,214.0,SP,2026,10 a 19 anos,3.0,1.4,2.0,0.93,120.0,56.07,31.0,14.49,39.0,18.22,19.0,8.88,2049163,-22.34,-47.565,0,0,0,0,0,0,0,14.506546279738284,14.876666666666665,-0.3701203869283818,PREVISÃO FUTURA,-0.3701203869283818
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,75.0,SP,2026,10 a 19 anos,0.0,0.0,2.0,2.67,44.0,58.67,16.0,21.33,10.0,13.33,3.0,4.0,2055821,-22.43,-47.56,4,0,4,6,35,48,0,14.797931490766576,15.030000000000001,-0.23206850923342554,PREVISÃO FUTURA,-0.23206850923342554
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,604.0,SP,2026,10 a 19 anos,5.0,0.83,12.0,1.99,369.0,61.09,124.0,20.53,72.0,11.92,22.0,3.64,2055902,-22.402,-47.58,4,0,2,8,55,29,0,12.45166345059121,10.54,1.9116634505912118,PREVISÃO FUTURA,1.9116634505912118
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,212.0,SP,2026,10 a 19 anos,0.0,0.0,11.0,5.19,116.0,54.72,52.0,24.53,29.0,13.68,4.0,1.89,2060825,-22.421,-47.545,1,0,2,2,12,14,0,12.064260080043958,12.523333333333333,-0.4590732532893748,PREVISÃO FUTURA,-0.4590732532893748
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,255.0,SP,2026,10 a 19 anos,2.0,0.78,5.0,1.96,158.0,61.96,43.0,16.86,34.0,13.33,13.0,5.1,2071940,-22.385,-47.558,9,1,4,12,73,58,0,14.3561534516326,14.799999999999999,-0.44384654836739806,PREVISÃO FUTURA,-0.44384654836739806
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,277.0,SP,2026,10 a 19 anos,3.0,1.08,10.0,3.61,156.0,56.32,57.0,20.58,42.0,15.16,9.0,3.25,2074494,-22.415,-47.561,7,0,12,10,66,74,0,13.622266722258717,12.430000000000001,1.1922667222587149,PREVISÃO FUTURA,1.1922667222587149
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,295.0,SP,2026,10 a 19 anos,3.0,1.02,3.0,1.02,167.0,56.61,59.0,20.0,47.0,15.93,16.0,5.42,2085097,-22.38,-47.545,8,1,5,9,37,46,0,14.377151940488575,14.049999999999999,0.3271519404885774,PREVISÃO FUTURA,0.3271519404885774
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,232.0,SP,2026,10 a 19 anos,3.0,1.29,9.0,3.88,121.0,52.16,53.0,22.84,36.0,15.52,10.0,4.31,3347087,-22.435,-47.55,0,0,0,0,12,9,0,13.051213418897037,13.469999999999999,-0.41878658110296174,PREVISÃO FUTURA,-0.41878658110296174
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,175.0,SP,2026,10 a 19 anos,0.0,0.0,4.0,2.29,115.0,65.71,29.0,16.57,23.0,13.14,4.0,2.29,3355519,-22.42,-47.53,0,0,0,0,0,0,0,12.943695833278818,12.573333333333332,0.3703624999454866,PREVISÃO FUTURA,0.3703624999454866
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,69.0,SP,2026,10 a 19 anos,1.0,1.45,0.0,0.0,46.0,66.67,15.0,21.74,6.0,8.7,1.0,1.45,5733022,-22.41,-47.54,1,0,0,0,13,1,0,12.945259821488248,12.38,0.5652598214882476,PREVISÃO FUTURA,0.5652598214882476
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,130.0,SP,2026,10 a 19 anos,1.0,0.77,6.0,4.62,79.0,60.77,21.0,16.15,19.0,14.62,4.0,3.08,5870755,-22.405,-47.55,1,0,3,0,40,34,0,13.335933928485638,10.99,2.3459339284856378,PREVISÃO FUTURA,2.3459339284856378
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,123.0,SP,2026,10 a 19 anos,0.0,0.0,2.0,1.63,66.0,53.66,31.0,25.2,16.0,13.01,8.0,6.5,5981921,-22.39,-47.54,5,1,2,3,19,18,0,13.365248922997454,10.483333333333333,2.8819155896641218,PREVISÃO FUTURA,2.8819155896641218
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,504.0,SP,2026,10 a 19 anos,1.0,0.2,10.0,1.98,299.0,59.33,97.0,19.25,74.0,14.68,23.0,4.56,7045395,-22.44,-47.57,2,0,0,1,20,28,0,13.03994907963903,13.646666666666667,-0.6067175870276366,PREVISÃO FUTURA,-0.6067175870276366
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,106.0,SP,2026,10 a 19 anos,0.0,0.0,0.0,0.0,60.0,56.6,26.0,24.53,14.0,13.21,6.0,5.66,7427077,-22.388,-47.565,8,0,4,11,74,57,0,11.41886297752402,12.556666666666667,-1.1378036891426466,PREVISÃO FUTURA,-1.1378036891426466
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,132.0,SP,2026,10 a 19 anos,0.0,0.0,10.0,7.58,79.0,59.85,24.0,18.18,13.0,9.85,6.0,4.55,9422005,-22.395,-47.57,6,0,4,11,69,48,0,18.36108411241383,17.003333333333334,1.3577507790804975,PREVISÃO FUTURA,1.3577507790804975
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,181.0,SP,2026,10 a 19 anos,1.0,0.55,7.0,3.87,90.0,49.72,43.0,23.76,29.0,16.02,11.0,6.08,9428992,-22.415,-47.58,3,0,2,6,41,33,0,14.957546488461064,15.089999999999998,-0.13245351153893373,PREVISÃO FUTURA,-0.13245351153893373
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,95.0,SP,2026,10 a 19 anos,1.0,1.05,2.0,2.11,59.0,62.11,15.0,15.79,13.0,13.68,5.0,5.26,9429115,-22.428,-47.54,0,0,0,0,3,1,0,13.36579700332626,9.93,3.4357970033262615,PREVISÃO FUTURA,3.4357970033262615
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,73.0,SP,2026,10 a 19 anos,0.0,0.0,0.0,0.0,40.0,54.79,13.0,17.81,13.0,17.81,7.0,9.59,9523200,-22.432,-47.535,0,0,0,0,1,0,0,12.443231701559883,11.92,0.5232317015598824,PREVISÃO FUTURA,0.5232317015598824
SP,354390,RIO CLARO,2030462,UBS DR MARIO FITTIPALDI,,,,,,,,,156.0,SP,2027,10 a 19 anos,1.0,0.64,4.0,2.56,86.0,55.13,29.0,18.59,29.0,18.59,7.0,4.49,2030462,-22.408,-47.575,5,0,7,8,62,38,0,15.401360875392616,15.237375879318503,0.163984996074114,PREVISÃO FUTURA,0.163984996074114
SP,354390,RIO CLARO,2031922,UBS ORESTES ARMANDO GIOVANNI,,,,,,,,,1.025,SP,2027,10 a 19 anos,5.0,0.49,32.0,3.12,624.0,60.88,201.0,19.61,134.0,13.07,29.0,2.83,2031922,-22.425,-47.555,4,0,4,6,30,44,0,11.920815730832482,12.179290483103335,-0.25847475227085354,PREVISÃO FUTURA,-0.25847475227085354
SP,354390,RIO CLARO,2033186,UBS PSF DR GILSON GIOVANNI,,,,,,,,,165.0,SP,2027,10 a 19 anos,0.0,0.0,6.0,3.64,78.0,47.27,43.0,26.06,30.0,18.18,8.0,4.85,2033186,-22.418,-47.585,6,0,1,5,24,29,0,17.368206731215462,17.853512021514817,-0.4853052902993558,PREVISÃO FUTURA,-0.4853052902993558
SP,354390,RIO CLARO,2049163,UBS PSF DE AJAPI FARMACEUTICO ANTONIO GILBERTO FONSECA,,,,,,,,,214.0,SP,2027,10 a 19 anos,3.0,1.4,2.0,0.93,120.0,56.07,31.0,14.49,39.0,18.22,19.0,8.88,2049163,-22.34,-47.565,0,0,0,0,0,0,0,14.12717526043302,14.506546279738284,-0.3793710193052642,PREVISÃO FUTURA,-0.3793710193052642
SP,354390,RIO CLARO,2055821,UBS PSF DA ASSISTENCIA,,,,,,,,,75.0,SP,2027,10 a 19 anos,0.0,0.0,2.0,2.67,44.0,58.67,16.0,21.33,10.0,13.33,3.0,4.0,2055821,-22.43,-47.56,4,0,4,6,35,48,0,14.583825102745271,14.797931490766576,-0.21410638802130436,PREVISÃO FUTURA,-0.21410638802130436
SP,354390,RIO CLARO,2055902,UBS PSF CELIA AP CECCATO DA SILVA,,,,,,,,,604.0,SP,2027,10 a 19 anos,5.0,0.83,12.0,1.99,369.0,61.09,124.0,20.53,72.0,11.92,22.0,3.64,2055902,-22.402,-47.58,4,0,2,8,55,29,0,12.40965029521842,12.45166345059121,-0.042013155372790954,PREVISÃO FUTURA,-0.042013155372790954
SP,354390,RIO CLARO,2060825,UBS DR SILVIO ARNALDO PIVA,,,,,,,,,212.0,SP,2027,10 a 19 anos,0.0,0.0,11.0,5.19,116.0,54.72,52.0,24.53,29.0,13.68,4.0,1.89,2060825,-22.421,-47.545,1,0,2,2,12,14,0,11.591726168754194,12.064260080043958,-0.4725339112897648,PREVISÃO FUTURA,-0.4725339112897648
SP,354390,RIO CLARO,2071940,UBS DR NICOLINO MAZZIOTTI JARDIM CERVEZAO,,,,,,,,,255.0,SP,2027,10 a 19 anos,2.0,0.78,5.0,1.96,158.0,61.96,43.0,16.86,34.0,13.33,13.0,5.1,2071940,-22.385,-47.558,9,1,4,12,73,58,0,14.253112118112083,14.3561534516326,-0.10304133352051652,PREVISÃO FUTURA,-0.10304133352051652
SP,354390,RIO CLARO,2074494,UBS DR ANTONIO RAPHAEL MINERVINO SANTOMAURO,,,,,,,,,277.0,SP,2027,10 a 19 anos,3.0,1.08,10.0,3.61,156.0,56.32,57.0,20.58,42.0,15.16,9.0,3.25,2074494,-22.415,-47.561,7,0,12,10,66,74,0,14.740811115909484,13.622266722258717,1.1185443936507669,PREVISÃO FUTURA,1.1185443936507669
SP,354390,RIO CLARO,2085097,UBS PSF PQUE MAE PRETA DR EDUARDO REIS,,,,,,,,,295.0,SP,2027,10 a 19 anos,3.0,1.02,3.0,1.02,167.0,56.61,59.0,20.0,47.0,15.93,16.0,5.42,2085097,-22.38,-47.545,8,1,5,9,37,46,0,14.195126564358247,14.377151940488575,-0.18202537613032824,PREVISÃO FUTURA,-0.18202537613032824
SP,354390,RIO CLARO,3347087,UBS PSF DR DIRCEU FERREIRA PENTEADO,,,,,,,,,232.0,SP,2027,10 a 19 anos,3.0,1.29,9.0,3.88,121.0,52.16,53.0,22.84,36.0,15.52,10.0,4.31,3347087,-22.435,-47.55,0,0,0,0,12,9,0,12.610747613808185,13.051213418897037,-0.4404658050888526,PREVISÃO FUTURA,-0.4404658050888526
SP,354390,RIO CLARO,3355519,UBS PSF DR NORBERTO ANTONIO SIMAO CARNEIRO,,,,,,,,,175.0,SP,2027,10 a 19 anos,0.0,0.0,4.0,2.29,115.0,65.71,29.0,16.57,23.0,13.14,4.0,2.29,3355519,-22.42,-47.53,0,0,0,0,0,0,0,12.766445103153094,12.943695833278818,-0.17725073012572395,PREVISÃO FUTURA,-0.17725073012572395
SP,354390,RIO CLARO,5733022,UBS PSF DR CELESTINO DONATO,,,,,,,,,69.0,SP,2027,10 a 19 anos,1.0,1.45,0.0,0.0,46.0,66.67,15.0,21.74,6.0,8.7,1.0,1.45,5733022,-22.41,-47.54,1,0,0,0,13,1,0,12.732113447647125,12.945259821488248,-0.2131463738411226,PREVISÃO FUTURA,-0.2131463738411226
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,130.0,SP,2027,10 a 19 anos,1.0,0.77,6.0,4.62,79.0,60.77,21.0,16.15,19.0,14.62,4.0,3.08,5870755,-22.405,-47.55,1,0,3,0,40,34,0,14.03426656093812,13.335933928485638,0.6983326324524829,PREVISÃO FUTURA,0.6983326324524829
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,123.0,SP,2027,10 a 19 anos,0.0,0.0,2.0,1.63,66.0,53.66,31.0,25.2,16.0,13.01,8.0,6.5,5981921,-22.39,-47.54,5,1,2,3,19,18,0,12.785355107568783,13.365248922997454,-0.5798938154286706,PREVISÃO FUTURA,-0.5798938154286706
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,504.0,SP,2027,10 a 19 anos,1.0,0.2,10.0,1.98,299.0,59.33,97.0,19.25,74.0,14.68,23.0,4.56,7045395,-22.44,-47.57,2,0,0,1,20,28,0,12.352165999591403,13.03994907963903,-0.6877830800476259,PREVISÃO FUTURA,-0.6877830800476259
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,106.0,SP,2027,10 a 19 anos,0.0,0.0,0.0,0.0,60.0,56.6,26.0,24.53,14.0,13.21,6.0,5.66,7427077,-22.388,-47.565,8,0,4,11,74,57,0,10.771647735050443,11.41886297752402,-0.6472152424735765,PREVISÃO FUTURA,-0.6472152424735765
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,132.0,SP,2027,10 a 19 anos,0.0,0.0,10.0,7.58,79.0,59.85,24.0,18.18,13.0,9.85,6.0,4.55,9422005,-22.395,-47.57,6,0,4,11,69,48,0,17.112082340190273,18.36108411241383,-1.2490017722235593,PREVISÃO FUTURA,-1.2490017722235593
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,181.0,SP,2027,10 a 19 anos,1.0,0.55,7.0,3.87,90.0,49.72,43.0,23.76,29.0,16.02,11.0,6.08,9428992,-22.415,-47.58,3,0,2,6,41,33,0,14.829965199144352,14.957546488461064,-0.12758128931671148,PREVISÃO FUTURA,-0.12758128931671148
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,95.0,SP,2027,10 a 19 anos,1.0,1.05,2.0,2.11,59.0,62.11,15.0,15.79,13.0,13.68,5.0,5.26,9429115,-22.428,-47.54,0,0,0,0,3,1,0,13.032251868618667,13.36579700332626,-0.3335451347075927,PREVISÃO FUTURA,-0.3335451347075927
SP,354390,RIO CLARO,9523200,USF JARDIM BRASILIA NEUSA MARIA MORTARI,,,,,,,,,73.0,SP,2027,10 a 19 anos,0.0,0.0,0.0,0.0,40.0,54.79,13.0,17.81,13.0,17.81,7.0,9.59,9523200,-22.432,-47.535,0,0,0,0,1,0,0,12.778562572834401,12.443231701559883,0.33533087127451766,PREVISÃO FUTURA,0.33533087127451766
